Timestamp,ARDR,BTC,IOTA,LSK,TOTAL
1511692552,0.271463,8939.24,0.780795,7.71043,282804847422.0
1511692673,0.271463,8939.24,0.780795,7.71043,282804847422.0
1511692793,0.271359,8948.68,0.782807,7.72075,282976661676.0
1511692914,0.271359,8948.68,0.782807,7.72075,282927928475.0
1511693035,0.271359,8948.68,0.782807,7.72075,282927928475.0
1511693156,0.274931,8977.97,0.782712,7.81077,283530254158.0
1511693277,0.274931,8977.97,0.782712,7.81077,283530254158.0
1511693398,0.276093,8984.52,0.783307,7.80519,283530254158.0
1511693519,0.276093,8984.52,0.783307,7.80519,283851670503.0
1511693640,0.276093,8984.52,0.783307,7.80519,283851670503.0
1511693761,0.275977,9007.86,0.779849,7.84664,284247662692.0
1511693882,0.275977,9007.86,0.779849,7.84664,284247662692.0
1511694004,0.277385,9017.76,0.783529,7.85521,284525564305.0
1511694125,0.277385,9017.76,0.783529,7.85521,284525564305.0
1511694245,0.277385,9017.76,0.783529,7.85521,284545003637.0
1511694367,0.278011,9015.55,0.7834,7.83491,284677773585.0
1511694488,0.278011,9015.55,0.7834,7.83491,284677773585.0
1511694609,0.282181,9024.08,0.784215,7.75171,284858840007.0
1511694730,0.282181,9024.08,0.784215,7.75171,284849366272.0
1511694851,0.282181,9024.08,0.784215,7.76426,284849366272.0
1511694973,0.287836,9005.68,0.77997,7.76426,284613343046.0
1511695094,0.287836,9005.68,0.77997,7.76426,284613343046.0
1511695215,0.286254,8990.75,0.780385,7.80182,284618489049.0
1511695336,0.286254,8990.75,0.780385,7.80182,284618489049.0
1511695458,0.284735,9023.26,0.780385,7.80182,284610452067.0
1511695579,0.284735,9023.26,0.780085,7.83389,285254659186.0
1511695700,0.284735,9023.26,0.780085,7.83389,285254659186.0
1511695821,0.285426,9033.88,0.780219,7.79521,285521371113.0
1511695942,0.285426,9033.88,0.780219,7.79521,285521371113.0
1511696063,0.286349,9028.17,0.780877,7.75854,285521371113.0
1511696184,0.286349,9028.17,0.780877,7.75854,285456318083.0
1511696305,0.286349,9028.17,0.780877,7.75854,285456318083.0
1511696426,0.294337,9014.26,0.780312,7.79177,285245670409.0
1511696547,0.294337,9014.26,0.780312,7.79177,285245670409.0
1511696668,0.30004,9011.04,0.780258,7.79525,285245670409.0
1511696789,0.30004,9011.04,0.780258,7.79525,285214692336.0
1511696910,0.30004,9011.04,0.780258,7.79525,285214692336.0
1511697031,0.300543,9003.93,0.78177,7.78913,285004097945.0
1511697152,0.300543,9003.93,0.78177,7.78913,285004097945.0
1511697272,0.296664,9010.92,0.791553,7.83945,285093615186.0
1511697395,0.296664,9010.92,0.791553,7.83945,285074027878.0
1511697515,0.296664,9010.92,0.791553,7.83945,285074027878.0
1511697636,0.293448,9036.74,0.789418,7.82188,285418053394.0
1511697757,0.293448,9036.74,0.789418,7.82188,285418053394.0
1511697878,0.292748,9042.7,0.787794,7.84151,285418053394.0
1511697999,0.292748,9042.7,0.787794,7.84151,285551626966.0
1511698120,0.292748,9042.7,0.787794,7.84151,285551626966.0
1511698240,0.293098,9047.18,0.788357,7.79484,285666063147.0
1511698361,0.293098,9047.18,0.788357,7.79484,285666063147.0
1511698482,0.292628,9046.88,0.788969,7.76853,285687098801.0
1511698603,0.292628,9046.88,0.788969,7.76853,285687098801.0
1511698724,0.292628,9046.88,0.788969,7.76853,285687098801.0
1511698845,0.295162,9026.11,0.786651,7.81718,285243690777.0
1511698965,0.295162,9026.11,0.786651,7.81718,285243690777.0
1511699086,0.294961,9021.82,0.783826,7.76707,285220941508.0
1511699207,0.294961,9021.82,0.783826,7.76707,284868684586.0
1511699328,0.294961,9021.82,0.783826,7.76707,284868684586.0
1511699450,0.295032,9006.35,0.779686,7.72695,284554666821.0
1511699571,0.295032,9006.35,0.779686,7.72695,284554666821.0
1511699691,0.2961,9018.27,0.778871,7.73089,284554666821.0
1511699812,0.2961,9018.27,0.778871,7.73089,284792704129.0
1511699933,0.2961,9018.27,0.778871,7.73089,284792704129.0
1511700054,0.29707,9015.12,0.779574,7.72787,284855398731.0
1511700175,0.29707,9015.12,0.779574,7.72787,284855398731.0
1511700295,0.30566,9023.56,0.779516,7.72633,284934808088.0
1511700416,0.30566,9023.56,0.779516,7.72633,284933184167.0
1511700537,0.30566,9023.56,0.779516,7.72633,284933184167.0
1511700658,0.300034,9017.86,0.778979,7.71852,284729583141.0
1511700779,0.300034,9017.86,0.778979,7.71852,284729583141.0
1511700900,0.299127,9019.52,0.77456,7.70994,284733255686.0
1511701021,0.299127,9019.52,0.77456,7.70994,284760702912.0
1511701142,0.299127,9019.52,0.77456,7.70994,284760702912.0
1511701264,0.294975,9006.02,0.774243,7.731,284646547592.0
1511701385,0.294975,9006.02,0.774243,7.731,284646547592.0
1511701506,0.293468,9009.77,0.778353,7.7357,284839296199.0
1511701627,0.293468,9009.77,0.778353,7.7357,284839296199.0
1511701747,0.293468,9009.77,0.778353,7.7357,284839296199.0
1511701870,0.29205,9015.11,0.781395,7.76445,285103805271.0
1511701991,0.29205,9015.11,0.781395,7.76445,285103805271.0
1511702112,0.293814,9034.07,0.784577,7.76363,285534277479.0
1511702233,0.293814,9034.07,0.784577,7.76363,285534277479.0
1511702355,0.292604,9034.07,0.784577,7.82195,285534277479.0
1511702477,0.292604,9038.44,0.785976,7.82195,285596092255.0
1511702597,0.292604,9038.44,0.785976,7.82195,285596092255.0
1511702718,0.293039,9043.69,0.783842,7.82273,285691174742.0
1511702839,0.293039,9043.69,0.783842,7.82273,285697960282.0
1511702960,0.292821,9038.1,0.783842,7.83346,285697960282.0
1511703082,0.292821,9038.1,0.78235,7.83346,285654623504.0
1511703203,0.292821,9038.1,0.78235,7.83346,285654623504.0
1511703324,0.293083,9049.43,0.78115,7.83081,285851814336.0
1511703445,0.293083,9049.43,0.78115,7.83081,285851814336.0
1511703565,0.291742,9048.4,0.781414,7.83102,285818430332.0
1511703687,0.291742,9048.4,0.781414,7.83102,285881505730.0
1511703808,0.291742,9048.4,0.781414,7.83102,285881505730.0
1511703929,0.298824,9057.98,0.78023,7.79365,285890892463.0
1511704049,0.298824,9057.98,0.78023,7.79365,285890892463.0
1511704170,0.301167,9046.8,0.779078,7.78533,285890892463.0
1511704292,0.301167,9046.8,0.779078,7.78533,285631756489.0
1511704413,0.301167,9046.8,0.779078,7.78533,285631756489.0
1511704534,0.297737,9039.12,0.780033,7.7675,285482093130.0
1511704654,0.297737,9039.12,0.780033,7.7675,285482093130.0
1511704775,0.29777,9039.93,0.779083,7.74274,285462082564.0
1511704897,0.29777,9039.93,0.779083,7.74274,285476185563.0
1511705018,0.29777,9039.93,0.779083,7.74274,285476185563.0
1511705139,0.300905,9037.41,0.780457,7.7717,285475661483.0
1511705260,0.300905,9037.41,0.780457,7.7717,285475661483.0
1511705380,0.298622,9037.6,0.781248,7.78239,285466729624.0
1511705501,0.298622,9037.6,0.781248,7.78239,285533253182.0
1511705622,0.298622,9037.6,0.781248,7.78239,285533253182.0
1511705743,0.300257,9034.26,0.779897,7.80353,285582739326.0
1511705864,0.300257,9034.26,0.779897,7.80353,285582739326.0
1511705985,0.300143,9040.78,0.777805,7.78107,285657380643.0
1511706106,0.300143,9040.78,0.777805,7.78107,285657380643.0
1511706227,0.300143,9040.78,0.777805,7.78107,285657380643.0
1511706348,0.297968,9043.22,0.774973,7.78434,285654429653.0
1511706471,0.297968,9043.22,0.774973,7.78434,285654429653.0
1511706592,0.294681,9033.52,0.773308,7.77328,285459690829.0
1511706713,0.294681,9033.52,0.773308,7.77328,285553522788.0
1511706834,0.294681,9033.52,0.773308,7.77328,285553522788.0
1511706955,0.295455,9061.32,0.773134,7.7833,285935753757.0
1511707076,0.295455,9061.32,0.773134,7.7833,285935753757.0
1511707197,0.296352,9047.01,0.774346,7.79918,285863630508.0
1511707318,0.296352,9047.01,0.774346,7.79918,285863630508.0
1511707439,0.296352,9047.01,0.774346,7.79918,285863630508.0
1511707560,0.298082,9049.86,0.775821,7.80541,285840439055.0
1511707680,0.298082,9049.86,0.775821,7.80541,285840439055.0
1511707802,0.298326,9043.55,0.774896,7.79578,285705519377.0
1511707924,0.298326,9043.55,0.774896,7.79578,285687626067.0
1511708044,0.298326,9043.55,0.774896,7.79578,285687626067.0
1511708167,0.303085,9033.18,0.775045,7.7921,285496204607.0
1511708288,0.303085,9033.18,0.775045,7.7921,285496204607.0
1511708409,0.300666,9038.27,0.773951,7.75077,285531135802.0
1511708531,0.300666,9038.27,0.773951,7.75077,285531135802.0
1511708652,0.300666,9038.27,0.773951,7.75077,285544734704.0
1511708774,0.301723,9028.54,0.772675,7.79016,285465195035.0
1511708894,0.301723,9028.54,0.772675,7.79016,285465195035.0
1511709015,0.302473,9035.07,0.774479,7.79373,285567277761.0
1511709136,0.302473,9035.07,0.774479,7.79373,285667760862.0
1511709258,0.305265,9043.72,0.774479,7.81154,285667760862.0
1511709379,0.305265,9043.72,0.774765,7.81154,285838316331.0
1511709500,0.305265,9043.72,0.774765,7.81154,285838316331.0
1511709621,0.30125,9040.02,0.775437,7.82743,285829625762.0
1511709742,0.30125,9040.02,0.775437,7.82743,285829625762.0
1511709863,0.302465,9055.33,0.775437,7.83182,285841754387.0
1511709985,0.302465,9055.33,0.776043,7.83182,286117218541.0
1511710105,0.302465,9055.33,0.776043,7.83182,286117218541.0
1511710226,0.299611,9056.91,0.780182,7.80738,286209007143.0
1511710347,0.299611,9056.91,0.780182,7.80738,286209007143.0
1511710468,0.298883,9067.62,0.787408,7.82385,286209007143.0
1511710590,0.298883,9067.62,0.787408,7.82385,286597795882.0
1511710711,0.298883,9067.62,0.787408,7.82385,286597795882.0
1511710832,0.297091,9114.44,0.788608,7.84407,287204952383.0
1511710953,0.297091,9114.44,0.788608,7.84407,287204952383.0
1511711074,0.299841,9123.19,0.785798,7.84102,287204513735.0
1511711196,0.299841,9123.19,0.785798,7.84102,287371499291.0
1511711317,0.299841,9123.19,0.785798,7.84102,287371499291.0
1511711438,0.297626,9139.89,0.785324,7.85043,287549387634.0
1511711559,0.297626,9139.89,0.785324,7.85043,287549387634.0
1511711680,0.297911,9143.05,0.784986,7.85757,287573384181.0
1511711801,0.297911,9143.05,0.784986,7.85757,287600939952.0
1511711925,0.297911,9143.05,0.784986,7.85757,287600939952.0
1511712046,0.29695,9148.72,0.785458,7.86064,287672660091.0
1511712167,0.29695,9148.72,0.785458,7.86064,287672660091.0
1511712288,0.295994,9161.99,0.784407,7.863,287721846829.0
1511712409,0.295994,9161.99,0.784407,7.863,287721846829.0
1511712531,0.295994,9161.99,0.784407,7.863,287721846829.0
1511712652,0.29686,9183.95,0.785218,7.87442,288148545842.0
1511712773,0.29686,9183.95,0.785218,7.87442,288148545842.0
1511712894,0.297053,9204.98,0.785955,7.8928,288124115590.0
1511713015,0.297053,9204.98,0.785955,7.8928,288413126395.0
1511713136,0.297053,9204.98,0.785955,7.8928,288413126395.0
1511713257,0.300688,9189.28,0.783133,7.86551,288094260776.0
1511713379,0.300688,9189.28,0.783133,7.86551,288094260776.0
1511713500,0.305958,9231.39,0.783774,7.86016,288613384942.0
1511713621,0.305958,9231.39,0.783774,7.86016,288614320074.0
1511713743,0.305958,9231.39,0.783774,7.86016,288614320074.0
1511713865,0.304608,9241.68,0.786123,7.88294,288927137646.0
1511713987,0.304608,9241.68,0.786123,7.88294,288927137646.0
1511714109,0.304084,9254.13,0.790923,7.87577,289167614500.0
1511714230,0.304084,9254.13,0.790923,7.87577,289167614500.0
1511714351,0.304084,9254.13,0.790923,7.87577,289167614500.0
1511714473,0.305976,9259.88,0.798791,7.81381,288953883589.0
1511714603,0.305976,9259.88,0.798791,7.81381,288953883589.0
1511714724,0.302547,9253.75,0.803107,7.75082,288769797847.0
1511714845,0.302547,9253.75,0.803107,7.75082,288790752758.0
1511714966,0.299517,9276.33,0.803107,7.78001,288790752758.0
1511715087,0.299517,9276.33,0.798777,7.78001,289013608960.0
1511715208,0.299517,9276.33,0.798777,7.78001,289013608960.0
1511715329,0.301353,9296.96,0.799483,7.7932,289502515155.0
1511715451,0.301353,9296.96,0.799483,7.7932,289502515155.0
1511715572,0.301665,9331.55,0.800149,7.78063,289895287700.0
1511715694,0.301665,9331.55,0.800149,7.78063,289911595516.0
1511715815,0.301665,9331.55,0.800149,7.78063,289911595516.0
1511715935,0.302497,9318.83,0.797604,7.78284,289905752108.0
1511716056,0.302497,9318.83,0.797604,7.78284,289905762413.0
1511716177,0.303703,9339.12,0.796387,7.74983,289905762413.0
1511716300,0.303703,9339.12,0.796387,7.74983,289940643982.0
1511716421,0.303703,9339.12,0.796387,7.74983,289940643982.0
1511716542,0.304628,9363.77,0.795993,7.76472,290474211743.0
1511716664,0.304628,9363.77,0.795993,7.76472,290474211743.0
1511716786,0.30563,9414.21,0.797859,7.754,290551960897.0
1511716907,0.30563,9414.21,0.797859,7.754,291453807127.0
1511717028,0.30563,9414.21,0.797859,7.754,291453807127.0
1511717149,0.309186,9457.11,0.795988,7.71908,292161660758.0
1511717270,0.309186,9457.11,0.795988,7.71908,292161660758.0
1511717391,0.309186,9457.11,0.795988,7.78001,292161660758.0
1511717535,0.309186,9457.11,0.795988,7.71908,292157271077.0
1511717658,0.309186,9457.11,0.795988,7.71908,292151718116.0
1511717779,0.309186,9457.11,0.795988,7.71908,292151718116.0
1511717900,0.309186,9457.11,0.795988,7.71908,292151718116.0
1511718021,0.312953,9309.52,0.790676,7.81894,290548746136.0
1511718142,0.312953,9309.52,0.790676,7.81894,290921503266.0
1511718263,0.308932,9364.72,0.787054,7.73966,290921503266.0
1511718385,0.308932,9364.72,0.787054,7.73966,291021612758.0
1511718506,0.308932,9364.72,0.787054,7.73966,291021612758.0
1511718627,0.313536,9348.8,0.790217,7.76631,291235113417.0
1511718748,0.313536,9348.8,0.790217,7.76631,291235113417.0
1511718869,0.313979,9337.73,0.789463,7.74556,291235113417.0
1511718991,0.313979,9337.73,0.789463,7.74556,291107169029.0
1511719112,0.313979,9337.73,0.789463,7.74556,291107169029.0
1511719233,0.311413,9331.02,0.79241,7.74985,291045527538.0
1511719355,0.311413,9331.02,0.79241,7.74985,291045527538.0
1511719477,0.313925,9350.07,0.795122,7.74455,291340821847.0
1511719600,0.313925,9350.07,0.795122,7.74455,291287337090.0
1511719721,0.313925,9350.07,0.795122,7.74455,291287337090.0
1511719842,0.314532,9371.49,0.795875,7.73457,291694778454.0
1511719963,0.314532,9371.49,0.795875,7.73457,291694778454.0
1511720084,0.314818,9390.92,0.796133,7.73268,291831137862.0
1511720210,0.314818,9390.92,0.796133,7.73268,291831137862.0
1511720330,0.314818,9390.92,0.796133,7.73268,291831137862.0
1511720452,0.316848,9399.08,0.797469,7.73754,291964932423.0
1511720573,0.316848,9399.08,0.797469,7.73754,291964932423.0
1511720694,0.317379,9413.74,0.799896,7.73811,292010034382.0
1511720815,0.317379,9413.74,0.799896,7.73811,292456618988.0
1511720936,0.317379,9413.74,0.799896,7.73811,292456618988.0
1511721057,0.316867,9434.02,0.797472,7.69876,292730018774.0
1511721178,0.316867,9434.02,0.797472,7.69876,292730018774.0
1511721300,0.315727,9439.16,0.796586,7.72898,292760414236.0
1511721421,0.315727,9439.16,0.796586,7.72898,292760081575.0
1511721542,0.315727,9439.16,0.796586,7.72898,292760081575.0
1511721665,0.315793,9440.11,0.794385,7.68334,292748843729.0
1511721787,0.315793,9440.11,0.794385,7.68334,292748843729.0
1511721908,0.311886,9462.96,0.793933,7.7176,293001048404.0
1511722029,0.311886,9462.96,0.793933,7.7176,293001048404.0
1511722150,0.311886,9462.96,0.793933,7.7176,293009829229.0
1511722272,0.318237,9477.64,0.795719,7.6986,293427785683.0
1511722393,0.318237,9477.64,0.795719,7.6986,293427785683.0
1511722516,0.320015,9500.11,0.798054,7.70609,293699524556.0
1511722638,0.320015,9500.11,0.798054,7.70609,293699524556.0
1511722759,0.317507,9522.93,0.798054,7.67721,293699524556.0
1511722880,0.317507,9522.93,0.799083,7.67721,293935222290.0
1511723001,0.317507,9522.93,0.799083,7.67721,293935222290.0
1511723122,0.318211,9499.46,0.800835,7.64746,293746363100.0
1511723243,0.318211,9499.46,0.800835,7.64746,293746363100.0
1511723364,0.319394,9513.62,0.800835,7.64038,293750191935.0
1511723486,0.319394,9513.62,0.799737,7.64038,293884589372.0
1511723607,0.319394,9513.62,0.799737,7.64038,293884589372.0
1511723728,0.315942,9466.38,0.796149,7.64645,293530367343.0
1511723849,0.315942,9466.38,0.796149,7.64645,293530367343.0
1511723970,0.314545,9420.27,0.794836,7.61948,292631187551.0
1511724091,0.314545,9420.27,0.794836,7.61948,292700204121.0
1511724212,0.314545,9420.27,0.794836,7.61948,292700204121.0
1511724333,0.31276,9379.5,0.794649,7.59973,291795474523.0
1511724456,0.31276,9379.5,0.794649,7.59973,291795474523.0
1511724577,0.315592,9312.1,0.794848,7.6255,291795474523.0
1511724699,0.315592,9312.1,0.794848,7.6255,291093378561.0
1511724820,0.315592,9312.1,0.794848,7.6255,291093378561.0
1511724942,0.313231,9331.34,0.791074,7.67085,291428636546.0
1511725063,0.313231,9331.34,0.791074,7.67085,291428636546.0
1511725184,0.315021,9333.99,0.785961,7.70432,291497739721.0
1511725305,0.315021,9333.99,0.785961,7.70432,291843363007.0
1511725426,0.315021,9333.99,0.785961,7.70432,291843363007.0
1511725547,0.314484,9323.08,0.784545,7.69422,291776331047.0
1511725668,0.314484,9323.08,0.784545,7.69422,291776331047.0
1511725789,0.313664,9241.01,0.786626,7.68342,291102825136.0
1511725910,0.313664,9241.01,0.786626,7.68342,291102825136.0
1511726031,0.313664,9241.01,0.786626,7.68342,291102825136.0
1511726154,0.309558,9269.78,0.785207,7.64698,290926479086.0
1511726275,0.309558,9269.78,0.785207,7.64698,290926479086.0
1511726396,0.306908,9270.85,0.779849,7.64684,290943536215.0
1511726518,0.306908,9270.85,0.779849,7.64684,290664661183.0
1511726640,0.306908,9270.85,0.779849,7.64684,290664661183.0
1511726761,0.305318,9364.97,0.778293,7.63111,291507629661.0
1511726883,0.305318,9364.97,0.778293,7.63111,291507629661.0
1511727004,0.314305,9346.56,0.784214,7.64587,292269619059.0
1511727125,0.314305,9346.56,0.784214,7.64587,292269619059.0
1511727246,0.314305,9346.56,0.784214,7.64587,292269619059.0
1511727368,0.312717,9386.4,0.782688,7.5877,292572335894.0
1511727489,0.312717,9386.4,0.782688,7.5877,292572335894.0
1511727611,0.31295,9346.36,0.787653,7.63721,292456432173.0
1511727732,0.31295,9346.36,0.787653,7.63721,292456432173.0
1511727853,0.31295,9346.36,0.787653,7.64858,292456432173.0
1511727975,0.313024,9334.77,0.785873,7.64858,292344527400.0
1511728095,0.313024,9334.77,0.785873,7.64858,292344527400.0
1511728216,0.312615,9359.72,0.788697,7.63884,292265800785.0
1511728338,0.312615,9359.72,0.788697,7.63884,292265800785.0
1511728459,0.313792,9347.77,0.788697,7.59617,292265800785.0
1511728581,0.313792,9347.77,0.790504,7.59617,292228948934.0
1511728701,0.313792,9347.77,0.790504,7.59617,292228948934.0
1511728822,0.305297,9329.72,0.790049,7.58289,292111172207.0
1511728944,0.305297,9329.72,0.790049,7.58289,292111172207.0
1511729065,0.307649,9323.63,0.788882,7.5632,292111172207.0
1511729187,0.307649,9323.63,0.788882,7.5632,292026514327.0
1511729308,0.307649,9323.63,0.788882,7.5632,292026514327.0
1511729430,0.308028,9352.29,0.788871,7.57982,292340538691.0
1511729551,0.308028,9352.29,0.788871,7.57982,292340538691.0
1511729672,0.305299,9318.84,0.793425,7.63885,292340538691.0
1511729793,0.305299,9318.84,0.793425,7.63885,292145169974.0
1511729914,0.305299,9318.84,0.793425,7.63885,292145169974.0
1511730035,0.305177,9335.84,0.789133,7.65645,292463910842.0
1511730156,0.305177,9335.84,0.789133,7.65645,292463910842.0
1511730276,0.309564,9313.74,0.788783,7.59763,292422482534.0
1511730399,0.309564,9313.74,0.788783,7.59763,292817605240.0
1511730520,0.309564,9313.74,0.788783,7.59763,292817605240.0
1511730641,0.306812,9302.49,0.791032,7.60593,292972000612.0
1511730762,0.306812,9302.49,0.791032,7.60593,292972000612.0
1511730883,0.30437,9284.78,0.795867,7.58227,292970647014.0
1511731004,0.30437,9284.78,0.795867,7.58227,292661236363.0
1511731125,0.30437,9284.78,0.795867,7.58227,292661236363.0
1511731246,0.303685,9247.12,0.799574,7.63965,292184070870.0
1511731367,0.303685,9247.12,0.799574,7.63965,292184070870.0
1511731488,0.301213,9261.2,0.802879,7.60697,292082472150.0
1511731609,0.301213,9261.2,0.802879,7.60697,292080041263.0
1511731730,0.301213,9261.2,0.802879,7.60697,292080041263.0
1511731853,0.302771,9281.05,0.808643,7.55915,292196467814.0
1511731974,0.302771,9281.05,0.808643,7.55915,292196467814.0
1511732095,0.303429,9282.8,0.8052,7.62272,292495612923.0
1511732216,0.303429,9282.8,0.8052,7.62272,292495612923.0
1511732337,0.303429,9282.8,0.8052,7.62272,292495612923.0
1511732458,0.306141,9317.08,0.80658,7.58675,292858144752.0
1511732579,0.306141,9317.08,0.80658,7.58675,292858144752.0
1511732700,0.306769,9320.65,0.809816,7.56895,293031971079.0
1511732822,0.306769,9320.65,0.809816,7.56895,293005235129.0
1511732943,0.306769,9320.65,0.809816,7.56895,293005235129.0
1511733068,0.30697,9354.58,0.810541,7.57833,293589781489.0
1511733189,0.30697,9354.58,0.810541,7.57833,293589781489.0
1511733310,0.308016,9369.75,0.812065,7.5613,293892617845.0
1511733431,0.308016,9369.75,0.812065,7.5613,293892617845.0
1511733552,0.308016,9369.75,0.812065,7.5613,293892617845.0
1511733673,0.308544,9368.69,0.810376,7.57572,293910996247.0
1511733794,0.308544,9368.69,0.810376,7.57572,293910996247.0
1511733915,0.309077,9389.22,0.808707,7.59088,294312688436.0
1511734036,0.309077,9389.22,0.808707,7.59088,294303765930.0
1511734157,0.309428,9381.31,0.808707,7.58865,294303765930.0
1511734279,0.309428,9381.31,0.810465,7.58865,294672651599.0
1511734405,0.309428,9381.31,0.810465,7.58865,294672651599.0
1511734526,0.3109,9387.72,0.812277,7.6086,294729118787.0
1511734648,0.3109,9387.72,0.812277,7.6086,294729118787.0
1511734769,0.309542,9382.85,0.815627,7.57009,294723878484.0
1511734890,0.309542,9382.85,0.815627,7.57009,294712879195.0
1511735011,0.309542,9382.85,0.815627,7.57009,294712879195.0
1511735132,0.312433,9371.64,0.815644,7.61939,294740811854.0
1511735254,0.312433,9371.64,0.815644,7.61939,294740811854.0
1511735375,0.312561,9370.0,0.81614,7.62058,294906752237.0
1511735497,0.312561,9370.0,0.81614,7.62058,294909215526.0
1511735619,0.312561,9370.0,0.81614,7.62058,294909215526.0
1511735739,0.311983,9384.45,0.815563,7.61412,294966689366.0
1511735860,0.311983,9384.45,0.815563,7.61412,294966689366.0
1511735981,0.308946,9397.02,0.817966,7.62978,295125230598.0
1511736103,0.308946,9397.02,0.817966,7.62978,295360983298.0
1511736224,0.308946,9397.02,0.817966,7.62978,295360983298.0
1511736345,0.311903,9390.48,0.817793,7.6425,295110939634.0
1511736466,0.311903,9390.48,0.817793,7.6425,295110939634.0
1511736587,0.311261,9386.56,0.82343,7.58711,295110939634.0
1511736708,0.311261,9386.56,0.82343,7.58711,295208211376.0
1511736829,0.311261,9386.56,0.82343,7.58711,295208211376.0
1511736950,0.310466,9370.79,0.82054,7.60031,294898975432.0
1511737071,0.310466,9370.79,0.82054,7.60031,294898975432.0
1511737193,0.312377,9354.14,0.820021,7.58727,294574447187.0
1511737314,0.312377,9354.14,0.820021,7.58727,294665844140.0
1511737435,0.312377,9354.14,0.820021,7.58727,294665844140.0
1511737556,0.310872,9347.8,0.813776,7.57538,294569656224.0
1511737677,0.310872,9347.8,0.813776,7.57538,294569656224.0
1511737798,0.310803,9355.17,0.814898,7.54801,294664297521.0
1511737919,0.310803,9355.17,0.814898,7.54801,294664297521.0
1511738040,0.310803,9355.17,0.814898,7.54801,294664297521.0
1511738165,0.311567,9350.04,0.814457,7.49606,294385898414.0
1511738286,0.311567,9350.04,0.814457,7.49606,294385898414.0
1511738407,0.312952,9340.3,0.816955,7.4958,294274158085.0
1511738528,0.312952,9340.3,0.816955,7.4958,294510041390.0
1511738649,0.312952,9340.3,0.816955,7.4958,294510041390.0
1511738771,0.31269,9337.51,0.81655,7.47859,294618055814.0
1511738892,0.31269,9337.51,0.81655,7.47859,294618055814.0
1511739013,0.315876,9323.78,0.81508,7.47207,294456909162.0
1511739134,0.315876,9323.78,0.81508,7.47207,294456909162.0
1511739255,0.312987,9304.16,0.81508,7.49628,294461300499.0
1511739376,0.312987,9304.16,0.815234,7.49628,294145062613.0
1511739498,0.312987,9304.16,0.815234,7.49628,294145062613.0
1511739619,0.315092,9317.48,0.818784,7.54679,294403652792.0
1511739740,0.315092,9317.48,0.818784,7.54679,294417060681.0
1511739861,0.317232,9314.53,0.818784,7.5783,294417060681.0
1511739982,0.317232,9314.53,0.819403,7.5783,294428479970.0
1511740105,0.317232,9314.53,0.819403,7.5783,294428479970.0
1511740226,0.321522,9309.03,0.828651,7.57339,294333391225.0
1511740347,0.321522,9309.03,0.828651,7.57339,294333391225.0
1511740469,0.324322,9320.13,0.833858,7.54912,294321697114.0
1511740591,0.324322,9320.13,0.833858,7.54912,294450215393.0
1511740712,0.324322,9320.13,0.833858,7.54912,294450215393.0
1511740833,0.327665,9330.55,0.841932,7.51481,294737149044.0
1511740954,0.327665,9330.55,0.841932,7.51481,294737149044.0
1511741074,0.325634,9352.72,0.844828,7.48711,294737149044.0
1511741196,0.325634,9352.72,0.844828,7.48711,294918759651.0
1511741317,0.325634,9352.72,0.844828,7.48711,294918759651.0
1511741438,0.326698,9371.41,0.839474,7.53191,295365625285.0
1511741558,0.326698,9371.41,0.839474,7.53191,295365625285.0
1511741679,0.333445,9373.11,0.840709,7.53408,295350371616.0
1511741801,0.333445,9373.11,0.840709,7.53408,295391534264.0
1511741921,0.333445,9373.11,0.840709,7.53408,295391534264.0
1511742042,0.330084,9382.15,0.838165,7.53943,295647465228.0
1511742164,0.330084,9382.15,0.838165,7.53943,295647465228.0
1511742286,0.329958,9400.91,0.838044,7.51843,295867945643.0
1511742407,0.329958,9400.91,0.838044,7.51843,295867945643.0
1511742528,0.329958,9400.91,0.838044,7.51843,295867945643.0
1511742649,0.331523,9390.29,0.829341,7.50038,295603602744.0
1511742770,0.331523,9390.29,0.829341,7.50038,295603602744.0
1511742891,0.327513,9394.38,0.830696,7.53409,295619354707.0
1511743014,0.327513,9394.38,0.830696,7.53409,295410363378.0
1511743135,0.327513,9394.38,0.830696,7.53409,295410363378.0
1511743256,0.330777,9431.09,0.831054,7.52765,295772286053.0
1511743377,0.330777,9431.09,0.831054,7.52765,295772286053.0
1511743498,0.333596,9480.15,0.837731,7.55278,296526183702.0
1511743619,0.333596,9480.15,0.837731,7.55278,296536902487.0
1511743741,0.333596,9480.15,0.837731,7.55278,296536902487.0
1511743863,0.330879,9525.3,0.835673,7.57359,297290727779.0
1511743985,0.330879,9525.3,0.835673,7.57359,297290727779.0
1511744107,0.331202,9541.84,0.830581,7.59598,297849333801.0
1511744227,0.331202,9541.84,0.830581,7.59598,297849333801.0
1511744348,0.331202,9541.84,0.830581,7.59598,297793401959.0
1511744470,0.326467,9602.5,0.826998,7.53105,298517691761.0
1511744591,0.326467,9602.5,0.826998,7.53105,298517691761.0
1511744712,0.328682,9579.2,0.83465,7.56603,298290460998.0
1511744833,0.328682,9579.2,0.83465,7.56603,298740422397.0
1511744954,0.328682,9579.2,0.83465,7.56603,298740422397.0
1511745075,0.327304,9589.93,0.836412,7.57193,298995509636.0
1511745196,0.327304,9589.93,0.836412,7.57193,298995509636.0
1511745318,0.326243,9591.31,0.834296,7.55638,298877293740.0
